spot,strike,vol,maturity_days,rate,div_yield,binomial_price,mc_price
57.60706292770769,78.07080975688278,0.23253210323004592,1008,0.009142823996259018,0.044058174854062326,1.8402070417816891,1.9218162241256014
107.75931024741965,134.37019014436166,0.35381454510956617,744,0.013969611506532986,0.04232493350667701,10.299431646242205,10.192204066969712
135.99080627978947,185.66101388900444,0.4444298400875596,611,0.02848867593052726,0.008635006514234487,17.638398815972426,17.715207077950545
151.57590060655878,0.460445343695312,0.16506842744496075,416,0.02903561353370059,0.03951277960540362,144.4555812807373,144.31336287681486
73.27364918645293,18.190858685020405,0.12986172253795422,42,-0.00959206138746385,0.03643789705190637,54.756107235584686,54.733312364677424
113.32691934582071,178.4530004177239,0.2933075167583625,608,0.07401186340199088,0.05596382744060025,3.1096047475366793,2.962553599670257
165.83939546965738,72.09350743379237,0.16328303605337363,6,0.029604853812837468,0.06481284351751249,93.604369858695,93.59310139431177
15.230415741111322,47.75606048746814,0.20073223280283814,371,0.029996301856065843,0.07102615766444957,7.095288841237114e-10,0.0
33.45228284770851,85.1730461512561,0.18823184824736888,679,-0.0099399860098528,0.0257290481058359,0.00012490479966506963,0.0005598483711580424
83.1993316372272,42.87111282281541,0.48427844281951776,258,0.06382787370164411,0.06266006528049002,39.10309280151271,39.0072833096854
44.63576285587663,157.49550332038964,0.2997467095686051,362,0.0583180287112114,0.05220499186422293,4.703797376112682e-05,0.0
8.168107054159941,118.38300170753938,0.4195091579551861,32,-0.015199040950538728,0.027133469749410048,0.0,0.0
129.96017176744547,144.00274379092275,0.052910546074089626,326,0.00011038120760723316,0.025223611675752988,0.013356937538807623,0.009934495857650168
167.46012831153655,29.362535493736182,0.3336544683899299,61,0.036056247285549944,0.03574066000336499,137.27669680866597,137.45057583527787
122.8485854312055,71.04627096713887,0.2585283010183091,316,0.009961313819415181,0.03747322052297545,48.60186027286771,48.56341462009133
51.95128366067566,62.811223548430846,0.3724435917468169,943,0.03084134784656226,0.047504902321167906,7.109999493329431,6.888614598043198
5.558438939691534,155.94486370457483,0.4768985492981217,755,0.06709583818762378,0.04481128525395751,1.5628281428620012e-06,0.0
49.08893957725518,118.53573216871364,0.3666273404001715,946,0.05264402575688744,0.022472855220901568,1.5823716574814926,1.696901390014507
30.383128915519283,7.402606114467275,0.1799805824114868,654,-0.01682550096933741,0.0673926615322936,19.294462222728338,19.213481741396635
9.599939249974677,23.784982929052607,0.49849241100955344,390,0.06598504645156068,0.02233149053418619,0.1409350358046901,0.12742453354797834
115.02401016922435,150.17952617365876,0.4900847232808786,1010,0.038283156968192025,0.0764859065948533,18.59686496041219,19.550273696212482
137.54881505970573,177.15378600361876,0.38618993792719997,118,0.0041351160589590714,0.06067961455274245,1.7627064745947516,1.7627446489286382
127.11672680360316,29.0047071596411,0.17338421859389425,671,-0.018093109015001458,0.03478824247288045,89.24917598673846,89.5407970566928
194.16767402395092,162.7807830937219,0.30274825128855026,483,0.04174299234758998,0.0490711983985575,39.80612498021622,39.084232935590244
49.75955545530943,114.51739760599473,0.2166894021158755,365,0.04967012424993046,0.00799494627146525,0.0003963142536033147,0.00039337045222019324
8.558560605292415,9.166614598631865,0.4414768376016316,568,-0.0006320060453895472,0.07789917693065503,1.1285363959596018,1.1536137741061925
91.0008516356114,71.80491053537776,0.4838741159523439,1076,0.029301477343157068,0.0632126160241125,27.92290339562017,26.994885545381713
78.83542582736483,82.35352085356736,0.257497865287515,377,0.010065240636753289,0.009852227249963113,6.687534118778395,6.769112973413636
146.7407591973875,122.1670806120786,0.3177079043120958,954,0.0735852314822938,0.042734196877399044,41.697425578478274,41.09898720522179
83.66723608647482,84.90590208985918,0.1320082151958724,509,0.05468689078455301,0.01739741046316932,6.627085215845366,6.5814860966127755
96.5593827396988,162.77663148775378,0.476857691354805,336,0.0491252677865964,0.02476357615970538,3.80269586279685,3.7420721913111405
18.560909877242896,108.45478071768434,0.3662894825058542,467,0.006315076044405718,0.07255401265863626,1.0462456091423852e-05,0.0
109.65778732438021,85.41532730108352,0.222241374421151,350,0.009568910697101248,0.05386308463974749,21.354651702090035,21.37834508047152
70.10730485707191,121.39492068965846,0.4686148594410195,185,0.06520925807710108,0.003372150654132451,0.7728928722203738,0.7376903690566631
139.4943326614179,184.42807677769622,0.09872902462449978,249,-0.0004504611170340657,0.03576928709461519,0.0002552082744008892,0.0
150.30259169117502,194.31032038071714,0.38092897757164634,587,0.012435574485468222,0.07579179299651637,10.085427876883877,10.459647506377364
66.81458731572455,24.229265189739493,0.413141590577686,483,0.0050126869016887746,0.01458032134447616,41.582401386889096,41.601499786195426
195.75783462612387,60.212824577103035,0.11501016483378382,544,0.07196383203327854,0.043707801383786604,129.3218043807451,129.33243156949592
129.7223395174958,160.67996470108784,0.2323943182051441,251,-0.0005988139056088901,0.011715132546191925,1.7091866958483508,1.7152007872626702
160.6563771315303,118.2950752131577,0.17824634509810644,33,0.01705783462969233,0.06470324533019167,41.606501762262255,41.46134543777365
81.03525650793937,199.35746442324054,0.13601981273197772,203,0.01185398239742402,0.03783840976942104,2.9638760575197045e-23,0.0
193.15803601522384,110.65615971317827,0.3376230221607635,264,0.04016886865356385,0.033796594847030896,81.38967564717562,81.64005570444368
4.909701819616864,38.96317424212779,0.06603763929090052,238,-0.01996018083791638,0.01628747401899001,0.0,0.0
50.32986466326169,186.06549080348526,0.36080772474096573,309,0.048565333422992005,0.054023632495892704,0.00021741328972063663,0.0003924445707194252
105.53356384652864,106.7327381971076,0.33570146473356344,246,-0.014260371601166083,0.07541937320204883,8.058819336017372,7.707814452850158
78.32484345438064,33.85731802465016,0.19802899053427453,674,0.07861054858716404,0.016453142449704857,46.69479407930699,46.64181910931694
108.58397924269718,32.301609107807856,0.3011686886538664,134,0.020780444107269747,0.03539157183173493,75.12605089091028,75.22475349530708
133.97909767642707,163.4351161627508,0.07755810616519072,509,0.059886748834403064,0.04612378774218825,0.11538378681984121,0.0842674198215113
21.618196829332913,32.33143601561701,0.09962185299928339,906,-0.018563432573783727,0.02210325181892533,0.0007128830748899251,0.00034965625600503477
138.138555044326,66.32971452029012,0.2918735892582808,838,0.06348655477316309,0.0235767619485282,73.97569375632125,73.30471794841831
183.75095081829926,111.89983659350037,0.05721561102065463,263,0.05629105756391134,0.050005986376272064,69.79598727831585,69.70214458795034
127.73917238731092,193.13128297243773,0.3551771504088214,368,0.024713846188446863,0.013914880113192352,3.5206177464864523,3.5648233408535535
177.9626526384479,188.4311961684989,0.4191106814471379,744,0.07909417729169478,0.017173501252778306,45.132671384983375,46.73814881423136
77.11049887966388,61.7480130880185,0.22113600293040897,63,0.07629207486563147,0.06387620404556263,15.339041520778823,15.419043774812703
104.82958997471306,31.3401476618675,0.40704111280252137,180,0.07630546414914845,0.07475078113518362,70.8526036395725,70.24899707857301
63.79449531651039,70.10586071960927,0.4660580567681841,746,0.02245290846495995,0.06260536372337767,11.203012921406668,11.046340175635445
25.08518743946825,14.45788202565362,0.28251507324974706,889,0.031382408743395554,0.05477586342737708,9.046433427850133,9.07636507675672
51.3235303010509,179.4031487287518,0.3377982681410026,144,0.0036731889585040235,0.01578333312901303,1.606174111601158e-09,0.0
184.23158374830905,136.3647757646052,0.15435137022912224,114,0.012653944260848014,0.07755516008845956,43.9970912416481,43.960948378709894
189.74953580505624,42.27548366125917,0.45630734207145884,826,0.06531665819591331,0.00211056889761851,152.50733273443151,153.7071226294425
197.1016404890552,175.897851528744,0.439366973675226,365,0.047054911893293916,0.05185806574485154,41.49583026322409,42.48794669240304
86.86096594403641,149.00414217032366,0.30285875083812386,295,-0.0064069686362276425,0.0671020553270054,0.14288556962568263,0.18213982511212254
40.34491128236344,68.66276866436466,0.1683236347315092,701,0.022508231921082745,0.031790561622795185,0.03540470128036858,0.04573581274681834
137.3628292439739,152.1461037772213,0.4689664549118016,232,0.056393706185541445,0.026803330642384014,15.575309610028178,15.805317069613587
64.96692794266772,123.6762514355087,0.07159576785332102,240,0.01617942068044181,0.045911328981654266,0.0,0.0
24.9050385097572,145.60989159268794,0.13899848401022635,904,0.012726524524164961,0.035329623610916856,3.563061248212465e-19,0.0
5.401237985691089,78.05421061525661,0.34785881278424463,529,0.027964476480176814,0.05993761047605904,8.74257216741403e-12,0.0
164.78895879568796,171.77570884308352,0.39804283101928617,247,-0.016928140399512806,0.07112134191309279,14.202845934035889,13.826256183368773
175.44302163391552,85.01619758952654,0.05251835092664256,563,-0.018051458632069712,0.07920237868096502,67.83289480740983,67.7583332699773
46.240496970291495,114.98764002584939,0.4665035479044156,457,0.005299893382901863,0.05835260125538327,0.42138307405124287,0.4977463455325963
67.27767173304872,24.00578804045221,0.1364444498164254,194,0.039706805780582846,0.00220241023994415,43.69438069007848,43.71164024086937
1.4338399192365139,100.97576403675777,0.15495059987616774,413,0.0416374487112966,0.04058731549650323,0.0,0.0
185.45810529392085,109.77344414977622,0.2896827003116907,231,0.06317033457641856,0.05473820338867668,73.78563351549853,74.29617948990928
126.54918990259755,85.11162556927343,0.3581485958803936,234,-0.008875800021630634,0.06602740279256823,37.264295125125564,37.482269467874296
168.62980034259627,65.25002871343881,0.09882215052168447,409,-0.013575858049548688,0.02658515785633413,97.42838784903398,97.22287541621131
101.80499447275511,134.13851512541825,0.4122397971796978,242,0.03725746497363819,0.04489490679388287,4.2494932863639745,4.318262323092858
86.96106616292104,90.95245195990321,0.22783093616766908,647,0.018455603640970316,0.04548047879518568,6.720144922469756,6.843189697394957
36.17678318570713,11.687720227882636,0.4213154891207349,900,0.03470962245703259,0.060262072966425724,20.709864698236505,20.628196949545746
63.106235630711865,138.27370029440576,0.09988565065242251,200,0.018855589417478464,0.044912375945983095,0.0,0.0
88.09031735344527,120.9228292698391,0.21681576655297596,177,0.037386961734925284,0.04446176745862147,0.0923132332144937,0.09998131022269915
32.15592271849714,140.72196662501648,0.31211991534874367,884,0.05823836115061899,0.059656563634573834,0.008171912875278334,0.0024959958156209948
60.80270639138612,98.73871480069793,0.2206508970238405,820,0.019551151276127932,0.04946375841189188,0.4631831122357506,0.46768802638020635
63.508398086067544,33.54488359812572,0.11223901181329307,1090,-0.019641286431300215,0.049418492568004665,19.245366403350165,19.104373302611307
78.30081409828198,78.9639222358066,0.10109312088103811,753,-0.01470331117137829,0.07076792089964427,0.5138006824828776,0.5097923518700913
76.80675723060362,82.77472260309236,0.4018428377053614,1025,0.0427876662418772,0.045707840285971434,15.831532992368672,15.51544396842002
82.83705844676096,160.19197263705252,0.3255520640603413,110,0.0677805523581293,0.009579345363810913,0.0006985924357618675,0.0002588851073834906
63.438408927043064,169.29119420999234,0.25906901070615523,1076,0.05685953137700202,0.00922229533537438,0.44380282774547214,0.4568796402344655
84.6014560070801,1.637184731768423,0.3975555726029262,220,0.03565711544414635,0.071156780299702,79.446551486554,79.74170249177698
47.41742525915066,86.10626441539543,0.20371870720195367,504,0.07612936446187919,0.037439548886373145,0.054695428048087545,0.051496532277707625
133.34262620086378,77.84276639905794,0.28139448359810365,639,0.001975424597327389,0.017531065564154034,53.16459834185682,53.19239218891051
137.00500648243985,198.7282162874712,0.1942256615003577,483,0.06070487870006665,0.010781245797213748,1.3649444401975994,1.2938926535345316
77.45347730324083,86.02858128211544,0.32094367430227716,596,-0.012557370474777535,0.0706674186214983,5.444450405082444,5.64107825067767
168.59306724640294,168.66768555000337,0.10999853633765327,395,0.07503164642524067,0.0017445467644008517,15.4295530395765,15.63958253332143
55.80139876397163,130.5876898613432,0.45661038196487846,847,0.01675754075263167,0.024906836470951585,2.728977911405174,2.7242496281078967
83.1312936685062,110.0188508937425,0.1414179269393554,1070,0.04707664055817397,0.013128898463456436,2.7768433067845777,2.7544580887101127
75.90857298302168,94.43177107826602,0.20585295362894218,288,0.07813507924209781,0.02274238921501847,1.331681436263068,1.3685966117224084
3.0829449452445865,87.76683577196319,0.4123248766922639,437,-0.012092869787533959,0.0033296585897421593,1.0537080106352887e-15,0.0
184.35808988033958,135.46550736648746,0.30310794733294905,973,0.02158852530590751,0.04949590337019296,48.10575984344261,48.37870844927507
102.97995721960207,61.664323877551446,0.38464770262678627,422,-0.002925553147251996,0.02268827975072991,40.35457517685255,40.091023452329175
1.4259518262029014,177.82627679942468,0.49110080052828253,297,0.0725195120197384,0.07254566053108033,0.0,0.0
147.2591712082405,129.91053330707962,0.17467166176646493,267,-0.016341948098044273,0.06581184065572404,13.273799630108629,13.602593518673425
70.28554153663809,128.69272553447993,0.363095248634853,1039,0.045368428107329606,0.07612302128276889,3.0493385650052187,2.8218447184415387
80.57653301291163,135.738407883363,0.38228256500411967,686,-0.009460396172942547,0.026483185521535422,3.418912720137377,3.170363712307162
189.45147826301098,106.44703267476653,0.3350309135988726,375,0.04361461428037994,0.055751372617150186,78.03205636846963,78.74818724355981
24.19056493416618,9.06771711158324,0.11268887702774019,732,0.020633567690143104,0.05044864652208404,13.162249251132843,13.146062936533411
195.76276149094994,156.722538569308,0.25348772501870265,388,0.035501675202635044,0.022758345003694006,44.583274779517474,45.003324575950685
98.92002015400823,19.03859892981806,0.49562969499117543,88,-0.00037696904934725675,0.07676036720060796,78.06536423447629,78.24934237395512
100.7270376683139,17.41847572256544,0.40086219152878316,952,0.07476929396828906,0.012201515050691177,83.2404008457101,82.90820732024397
149.28545042150736,113.72790272226345,0.42238667059083645,1066,-0.011475441131012969,0.003408165584293128,54.23274282723944,54.20239671247158
16.356119170077488,182.33475239357838,0.36494289295761,681,0.0031152220703896186,0.0674438104583011,4.935829746280739e-07,0.0
104.73036473107905,71.27331610719797,0.27709751526647836,45,0.06072067072924507,0.04699431383487783,33.38363293516862,33.38810184233874
173.77048498873705,59.191036141465894,0.3274946201943163,154,0.04099761045112994,0.005387856764628749,115.1997896900802,115.21813708580778
97.47041571204161,57.67057231063113,0.34171535423078564,177,0.019611202900435793,0.04890669677617174,38.155875444250604,38.04418200060457
11.32204483508193,19.969026402893014,0.47318023434790696,794,0.035090409462711,0.012665673536953328,1.270636139510046,1.366421863922328
102.65706348290183,28.204965691431287,0.11881923377066873,360,0.05844232909572954,0.0595503589670831,70.17603419690332,70.22978193433191
144.85063288109532,123.05081264598768,0.46828369227265404,152,0.04822410541642436,0.07014441307192551,27.72181071069686,27.964919936132727
119.11834946148011,144.53627681548744,0.4869255766316465,976,0.007461712548115604,0.06073451676475464,20.46894019816893,21.094116780206328
14.641615689152065,98.5768520898785,0.10567798314089313,684,0.015882745559090566,0.016344955755565226,0.0,0.0
102.51456388218227,168.99197278747792,0.40037346932605355,738,0.057594746111575126,0.05564218495644393,6.9285451896214525,7.253355533932145
110.2958228230559,24.822962411494444,0.11422556176604418,679,0.06265082433110043,0.013271200299990848,85.50987586857023,85.71857505943306
89.98922875942715,43.357931261330826,0.29415019465225917,289,0.025268534809465604,0.0639192280685159,43.06492970054714,42.91026091355677
91.715478301445,5.743492170165552,0.42117026290660264,1079,0.0023642776359738306,0.05822549966030285,71.47932943698235,71.50586338894415
35.38018003255066,169.63300662676437,0.29941044061170835,847,0.054824778161205984,0.0737088591506902,0.0013161801123783984,0.005356431510349832
12.896893875325794,47.44818807371868,0.33131327679186057,361,0.001318880867001257,0.033382388808264406,3.6338801177070884e-05,0.0
185.18002165887455,62.36019926922369,0.11846183344382347,604,0.04990598489478469,0.02511735730684525,120.22254473665481,119.89377316325421
37.25679294683591,197.72007386123087,0.05870072373538682,842,0.04477412431226874,0.015212312415185725,0.0,0.0
137.9832043849898,132.9819919344726,0.4243788664494515,660,0.03604208190060364,0.0034529335104173243,36.107664918207334,36.19717872647935
36.75662026932843,101.72813162782904,0.23631345526477648,1089,-0.005144780569252421,0.05941956371600497,0.009559010002426479,0.004690662222213672
162.97012396184778,15.736414862147921,0.3830313991493658,484,-0.004358129810333192,0.07007392740567552,132.6672472329584,132.88055802956544
149.7842905298898,117.18954846933919,0.4673353285684311,673,0.041039365481334425,0.07771286116379496,41.31268905627976,41.52643687646211
134.72562682233925,150.37824706448893,0.1846565667843938,324,-0.011667136351486999,0.019000285534577596,3.0210001968729556,3.098562458183312
80.85681162999019,175.71855456534774,0.46678219511362534,151,0.02999263031397403,0.019151721846447093,0.053051424498939195,0.07996313030912111
19.824134047698482,82.23306980637736,0.3495424064890387,677,0.007457001925591487,0.07805970648073868,0.0022789893458528177,0.00029240038822325845
9.258230945830892,190.50489561571413,0.24944743175520956,687,-0.012093784978954285,0.02572934302435103,2.277635724763874e-23,0.0
34.02269423240339,38.757104211817456,0.14179269523278576,33,-0.015373696990630552,0.044684850422677766,0.0002813152402962973,0.0004036578431760124
132.03517057138703,132.72047180091334,0.13110090928976176,344,0.050746350102033835,0.04653530415026322,6.344521267901592,6.350734043444066
50.815311928531315,134.54821279555776,0.18762472062398466,210,0.06974363663604373,0.005878803254295839,3.3230397415022704e-12,0.0
58.776893096866466,114.13645507987707,0.23745769345574796,489,0.033743820996110396,0.017938667098881648,0.06709615892614028,0.06618471276235219
193.11979156009758,36.30696199499158,0.2516162073624823,666,0.04023518322362907,0.01764727976097679,153.26223323101212,154.26390752527922
176.50602214278172,59.15284226324211,0.059278999803021606,688,0.07659450343876047,0.06210616668164418,105.80576296949498,105.86643274508847
108.16739290956286,60.871697538445275,0.19006441726838047,189,-0.0009570308687550308,0.07825796352127255,42.96897821673686,42.5956173220521
178.20490870840888,198.20972949304064,0.050862163525604714,728,0.009342778252936775,0.025654862751276594,0.1325339046088409,0.12201926638691657
129.39833801107247,25.06314188841904,0.3404575134062147,1070,0.0027587187097084694,0.035795793501764525,91.66393192887034,90.67656410691727
194.1817233345903,161.9787771682098,0.37354487598961883,713,0.0489581474116014,0.02952829823883101,54.99235207764875,54.80683734618622
66.3592277583329,116.44343385542676,0.1811629057732832,326,0.012489775551722666,0.07845118665447594,0.00045944403308207987,0.0005624279760543247
98.98002732781059,172.3958700387103,0.138896485315828,57,0.07450146688084,0.009538054977960843,0.0,0.0
170.8024891648038,82.72722442705422,0.3438494117917184,275,0.006492800019084408,0.07397376876991074,79.35065583085601,78.96121354523501
54.58305950886842,7.1999293901550425,0.24743936057588206,41,0.006945656954855734,0.01926179843411392,47.27077164504779,47.22623950167698
160.19929169280644,78.93988102416434,0.4140519553337934,838,0.012940361096798577,0.05375744583921884,70.45534094388044,72.2538360964669
147.07809917107693,112.78814998976094,0.3581405323093759,446,0.07522406990647555,0.016141985874371143,46.5563576858877,47.04519037824273
32.49214285424301,145.43713396730521,0.22195880098706672,711,0.04256663947859678,0.053695507359205384,9.499965618580511e-07,0.0
164.10010089950615,115.40550918278318,0.4523054028709959,423,0.07945561444058684,0.0008468935587170812,64.90591317447966,64.88799168293112
133.0721937863118,169.25112836742224,0.20372192729446315,189,0.006611912449369702,0.047059864087492034,0.31977375694591886,0.3205763151644181
147.31230387414396,112.67895013545322,0.47189182504213517,161,0.07786897380457881,0.02637674154724376,40.47998621800402,40.60789561670796
105.44342808662279,185.54994180448475,0.2511056832954123,839,0.07304456474969145,0.025575688255889732,2.6417636081013063,2.299551474608616
129.88286949577397,105.73574951397732,0.4259862365829792,49,0.06407420907319633,0.02810116586435581,25.310455266757273,25.26752430163349
145.32694698539981,76.933556579978,0.33658399267642025,1034,8.635083283083447e-05,0.06205261496360105,51.2541883746948,50.78857461537154
163.13609798654312,129.47776867284233,0.3464393828122935,759,-0.007138270120165973,0.0036906030519408086,46.62055799105234,46.358197181463304
81.37799732763237,181.2266483246423,0.3252564571554922,51,0.04328352728975207,0.059237555985845236,5.357249121668661e-12,0.0
182.48804102841495,174.76193060804118,0.09083439713110683,524,0.07633422693702409,0.06521434501348729,12.779004022374256,12.775632202047733
98.97116711845308,126.17617237070591,0.4923313773911926,815,0.004528819148622385,0.05591455880289156,15.050135640731456,14.469947449364335
193.48698215896093,148.3732522705565,0.45203841577820314,689,0.023699328775943104,0.06798035246664218,53.725239494064624,54.194586965508876
7.844040810844291,114.70591735702592,0.1769747804171251,463,0.016326043183280358,0.007683091054746987,0.0,0.0
193.1945330987453,137.20234991451474,0.052987242094996535,994,0.020603608281798264,0.06061508123654856,34.08260480527934,34.089391404585136
62.317067720600406,43.594591973366406,0.1559798949848984,113,-0.001993709968704044,0.0526541934370467,17.687886693713846,17.64594718948648
97.03897714399326,127.14603636209172,0.10423986116344391,757,0.03557640923231077,0.02480087062655871,0.3125085614859871,0.30896216615967903
85.83428846144591,72.96436490010647,0.052870378235266274,762,0.061860310676186206,0.0037484477603725707,21.034638690715575,20.98399786346647
185.45093123565428,11.701141983713214,0.37280393963158787,88,0.012620585524456145,0.018211376996223008,172.9727648335719,172.8196310205102
70.46064068042516,46.12942103815963,0.2619593500596429,795,0.031507145993439636,0.0008043707989257775,28.29460831124143,28.267633491127782
20.505566926572136,85.97061976203513,0.4536692297238867,137,0.02215152594346644,0.010488793484258884,1.4510409526143585e-07,0.0
25.956778751729917,195.14835935032548,0.4303910572602985,174,0.021321118050240017,0.010921943192821778,1.7001145351839301e-12,0.0
5.147018733854623,85.97207148531723,0.45155368574772214,909,0.023028131571621435,0.056014289918423235,5.4702287096091664e-05,0.0
178.29578309364595,168.3453242490266,0.15768723815818336,242,0.011738959795506595,0.05075667551616703,11.631012422243847,11.827746213641795
54.69301517652165,13.075579954071374,0.0684792595673229,825,0.056190052625287826,0.056896929050205304,36.57679124221143,36.56409823784591
199.95787702961044,57.274914057271225,0.13192242762938497,585,0.07204034417210671,0.02008544114759246,142.58802709749966,142.5083770485471
173.12492727835902,185.4439602818848,0.31275791149731913,1008,0.005120523202662947,0.060966334815041164,18.486399671505506,19.222211822067468
192.4889815899996,87.11392290826169,0.05799895130530347,650,0.023999969288989998,0.041591532127689346,95.27699063188072,95.04667402988312
86.22029730852788,95.12220390848952,0.42055064733592895,839,0.06563852151282097,0.03757987956934584,18.805224689912453,18.98223167136975
160.23100261278827,151.08012715590272,0.12442025322126829,1038,0.04855128520718602,0.0241361462866292,22.884865140661297,22.448057142974516
92.37548072168649,189.93381924962958,0.45257311323510474,442,0.0015526288025534858,0.011658744157625441,1.9917793125664391,1.8225079484593965
196.79447880339606,170.62577049490764,0.13423735756989358,24,0.06884908581596028,0.0043369176998469695,26.883278876022406,26.933478341964054
